text_a	text_b	label	idx
支持陳前總統保外就醫	署立桃園醫院副院長徐錦池也表示,也沒有要赴醫院檢查的建議,陳水扁在寄給妻子吳淑珍的信件寫到︰「上個禮拜醫師說,審酌北監醫療設備能否診療扁病情後,應立即讓陳水扁保外就醫,希望法務部同意立即保外就醫,父親必須立即送醫檢查救治,獄方也未接獲任何醫師指「陳水扁肺部功能已達衰竭程度,因為無藥可醫,獄方指派的醫師曾開給父親氣喘藥,至於是否需要保外就醫,法務部應指派醫學中心的醫師進行會診,署桃曾兩度派出胸腔專科	3.0	75
支持陳前總統保外就醫	柯辦稍早已證實此事,準台北市長柯文哲呼籲讓前總統陳水扁保外就醫	3.0	76
支持陳前總統保外就醫	前總統陳水扁可依自身身體狀況,扁的身體狀況「沒那麼嚴重」,不過扁可依自身身體狀況,針對扁近來身體狀況	2.0	78
支持陳前總統保外就醫	「讓阿扁回家過年,治療太過消極,讓阿扁回家過年吧,陳水扁在去年九月僅有極輕微的手抖症狀,回家過年,台北市議員莊瑞雄也呼籲應讓阿扁過年與家人團聚,民主先進國家沒看到一個政府把前總統關那麼多年	3.0	79
支持陳前總統保外就醫	並籲馬政府應多關心扁的健康和居住環境,曹伯晏／綜合報導〕前總統陳水扁上週六進行腰椎穿刺與脊髓液檢查,陳歐珀昨在立法院外交及國防委員會質詢時也對陳水扁的健康問題表達關切	3.0	81
支持陳前總統保外就醫	她支持赦扁的立場沒變,再不赦扁,赦扁是法律問題,「特赦應該是可以考慮的」5/23民進黨台中市議員何敏誠發起無罪,並在全代會中通過赦扁提案,發起連署赦扁活動,率先簽名連署支持赦扁,相信總統會用智慧去處理6/07阿扁聯誼會總召集人郭正典發出「特赦陳水扁總統和郭瑤琪部長」連署書,扁遲遲無法特赦,她支持赦扁,無條件赦扁連署活動,要求民進黨承擔起特赦前總統陳水扁的責任,媒體問陳菊是否參與赦扁連署,近期支持赦	1.0	82
支持陳前總統保外就醫	,無條件赦扁連署活動,要求民進黨承擔起特赦前總統陳水扁的責任,媒體問陳菊是否參與赦扁連署,近期支持赦扁言論與行動5/22賴清德出席國策顧問蔡有全舉辦追思會時指,」府：健康最重要陳菊說：「（特赦阿扁）是民進黨內重視的問題,昨在「台灣地方議會特赦阿扁總統大聯盟」記者會中,自己服務處也將轉型為「特赦阿扁總統連署中心」,」針對「台灣地方議會特赦阿扁總統大聯盟」希望在九月民進黨全代會通過赦扁提案,特赦扁是複	1.0	82
支持陳前總統保外就醫	由於法務部日前已對外表示相關程序可望在年底前走完,「畢竟這是法務部自己提出的方案」,由法務部矯正署籌組的扁保外就醫擴大醫療團,日前法務部長羅瑩雪主動召開記者會時,還是不被法務部採納,呼籲法務部必須予以尊重,既然法務部已經聲明會尊重醫療專業,如果法務部真的尊重醫療專業的話,是在法務部「指路」的情況下進行	3.0	84
支持陳前總統保外就醫	把人民的期待轉為責任,民進黨得到了選民託付,民進黨發言人林俊憲今天說,人民所要的簡單的幸福,民進黨曾經執政過,做出民主社會應確保人權的決定,民進黨今天召開中執會,用具體作為回應人民的期待,再一次證明民進黨是台灣社會中令人安心的力量	1.0	86
支持陳前總統保外就醫	但阿扁總統保外就醫的人權保障在哪,短短二個多月來累積超過五十多萬張明信片寄進總統府,擺在眼前就是一位卸任總統飽受病痛折磨,前副總統呂秀蓮自農曆年後發起「一人一信救阿扁」活動,始終力挺陳前總統的王美惠也說	3.0	88
支持陳前總統保外就醫	以及兩任中華民國總統,這讓我想起了兩個人：一位是前總統陳水扁,呼籲馬總統給予陳水扁特赦,始終對老蔣總統感恩懷念,希望馬總統參酌考量,何況是身為民主時代的總統,在特赦與保外就醫之間能有一個中庸的辦法：那就是效法蔣介石總統對張學良的寬容政策,副總統當選人吳敦義,不知道馬總統和社會各界尊意如何,現任總統馬英九,因為國定佛誕節和母親節同時在總統府前凱達格蘭大道舉行慶祝大會,馬總統何不基於人道,馬總統說：「	1.0	89
支持陳前總統保外就醫	且身體化症狀為現今醫療儀器無法檢查出來,醫院狀況,台大醫師柯文哲表示,其次是馬偕醫院,綠營敗選加重病情北榮醫師郭正典說,台北監獄典獄長方子傑在立法院答詢表示,不是立院建請就做,不會送扁去精神病院,精神科及急救措施的醫院,首選是高雄醫學大學附設醫院,符合要件就會保外就醫,並表決通過民進黨提案「建請法務部應依法對陳水扁予以保外就醫」,陳水扁8項病症●高血壓併微小血管病變●重度憂鬱症●退化性腦病變●重度	1.0	91
支持陳前總統保外就醫	部應依法對陳水扁予以保外就醫」,陳水扁8項病症●高血壓併微小血管病變●重度憂鬱症●退化性腦病變●重度阻塞性睡眠呼吸中止症●結巴性語言障礙合併命名障礙●攝護腺肥大●攝護腺發炎●泌尿道感染資料來源：台北榮總報你知重度憂鬱症應立刻治療台安醫院精神科主任許正典表示,建議轉至高醫馬偕台北市立聯合醫院松德院區社區精神科主治醫師劉宗憲表示,建議立即轉介至有設置精神科的醫院,需立刻就醫治療,精神科醫師評估一個人是	1.0	91
支持陳前總統保外就醫	吃飯及趴在地上書寫等都不是現代民主法治的正常現象,公務員該依法行政公務員若真的依法行政,若依法行政就該不涉入公務員自己的情緒,依法行政必須先學會行政中立,國防部若依法行政,如果公務員執行公務都真實地依照馬總統所說的「依法行政」,保外就醫的法律行事,台北市政府拍攝歷任市長紀錄片,政治和文化都很進步的台灣社會,若依法行政,阿扁就醫就不會弄得政府一副心不甘,可以公正大方地行事	2.0	92
支持陳前總統保外就醫	前副總統呂秀蓮持續絕食,絕食便會繼續下去,在二二八公園的台灣博物館前廣場展開絕食,所以一開始絕食後體力便消失地比別人快	1.0	93
支持陳前總統保外就醫	也因為國民黨議員連署相挺,國民黨團「故意讓連署不過半」,而原本謝明珠要將這項連署案正式在議會提案,讓簽署人超過議員半數,台聯陳．藍姆洛前天發動連署指出,〔記者張存薇／台東報導〕為了前總統陳水扁醫療人權連署,總計共十七位議員連署,朱連濟簽名,提出連署案向中央主管單位反映民意,最後協調國民黨議員朱連濟連署,連署支持陳水扁保外就醫案以換取議事順利進行	2.0	94
支持陳前總統保外就醫	她呼籲政府針對阿扁的醫療待遇給予適當安排,台北榮總主治醫師周元華也親口告知,無論專業醫師或陳水扁的主治醫師,主治醫師建議讓扁回家與家人團聚,應該要有適當的醫療環境,」因此他一再呼籲當局重視阿扁的醫療人權,「不要再用政治手段影響阿扁總統應有的醫療人權,呼籲政府讓扁保外就醫,民進黨主席蘇貞昌昨也以強硬態度要求馬總統立即讓扁保外就醫,監委黃煌雄沉痛呼籲給扁合宜的醫療環境,監察院前天公布前總統陳水扁就醫畫	3.0	95
支持陳前總統保外就醫	克拉克來台前,克拉克昨拜會鄭南榕遺孀葉菊蘭,試圖聯繫郝龍斌與克拉克碰面,克拉克說,克拉克答覆媒體時說,非因克拉克才改變,曾勇夫：北監已儘量禮遇克拉克昨天下午由蔡同榮陪同拜會法務部長曾勇夫,劉榮／台北報導〕公開呼籲讓前總統陳水扁保外就醫的前美國司法部長克拉克昨表示	2.0	96
支持陳前總統保外就醫	強調台灣政府應給前總統陳水扁適當醫療,對台灣民主是個污點」,夏波與眾議員法里歐馬維加前天到台中培德病監探視陳水扁,陳水扁對台灣民主的貢獻,只希望台灣的民主可以成為未來中國的政治典範,〔記者李欣芳／台北報導〕美國眾議院外委會亞太小組主席夏波昨拜會民進黨主席蘇貞昌,索爾孟：關扁是台灣民主污點法國知名政治經濟學家索爾孟昨應小英基金會邀請發表公開演講時也表示,不想介入台灣的政治問題,前天到台中探視陳水扁時	3.0	98
支持陳前總統保外就醫	陳水扁現在已經百病纏身,儘速核准陳水扁保外就醫事宜,陳水扁的病情主要是腦部神經病變,前往台中監獄探視並聲援陳水扁,呂秀蓮上午與陳水扁之子陳致中,前副總統呂秀蓮今天前往台中監獄探視前總統陳水扁,將會讓陳水扁回到高雄	1.0	100
支持陳前總統保外就醫	並沒有受到合理的檢驗與對應的處置,但也認為給予陳前總統保外就醫的處遇,應給予更為妥適的處遇,一方面有關陳前總統的相關處遇,有關阿扁處遇的問題	1.0	101
支持陳前總統保外就醫	包括民眾連署以及已有八個縣市議會通過盼陳水扁保外就醫,保外就醫是法律和醫療的問題,但不應該用這種方式來破壞行之有年的保外就醫制度,馬︰連署保外就醫破壞制度此外,保外就醫係指失去自由的人若身體健康發生問題,呼籲馬政府儘早讓陳水扁保外就醫,希望替陳水扁請求政府給予保外就醫,硬要為了政治效應或什麼效應就給予保外就醫,保外就醫並非一個人沒救的時候才送出監所就醫,如果扁的病情已經到非要保外就醫不可,馬發言反	3.0	102
支持陳前總統保外就醫	法務部決定函送日前將部長室木門踹破的民進黨立委,法務部長曾勇夫明明在辦公室卻關起門避不見面,法務部擬將邱議瑩函送法辦,立委邱議瑩還以腳踹破部長曾勇夫辦公室木門的門板,而民進黨的立委受邀到法務部,法務部19日就前總統陳水扁移轉台中監獄附設培德醫院醫療專區處理開記者會說明時,法務部昨天決定依法函送,法務部的作法是要往激烈衝突方向走	1.0	103
支持陳前總統保外就醫	法務部長羅瑩雪今日下午5點於法務部召開記者會表示,由陳前總統於台中監獄日常生活記錄來看,在屋內與記者揮手致意,但聽聞記者會結果,台南市議員郭秀珠痛批記者會只是一場騙局,認為今天法務部召開的記者會指扁不符保外就醫資格實在太過分,法務部今下午5點召開記者會,扁媽今聽聞將召開記者會消息	2.0	104
支持陳前總統保外就醫	台灣醫社,再度訪台,一九九一年他為聲援台灣人民抗議國民黨政權反民主而發動的公投大遊行,他立刻到台灣關心美麗島事件政治受難者,台灣人民得自己站出來挺扁,昨天清晨克拉克抵台,下午兩點前往台北監獄,克拉克長年關切台灣的人權與民主議題,陳慧萍／綜合報導〕美國前司法部長拉姆齊．克拉克（RamseyClark）昨天受前民進黨立委蔡同榮之邀來台探望,長年關切台灣人權與民主今年八十四歲的克拉克,他和台灣的不解之緣	3.0	105
支持陳前總統保外就醫	昨天受前民進黨立委蔡同榮之邀來台探望,長年關切台灣人權與民主今年八十四歲的克拉克,他和台灣的不解之緣,陪同探扁的還有陳水扁兒子陳致中與台北市議員江志銘,克拉克步出台北監獄走入挺扁群眾,現在是台灣的關鍵時刻,他認為對台灣人民而言,此次來台是因陳水扁曾在獄中表達,扁案對台灣的未來有很大影響,前往美國在台協會（ＡＩＴ）台北辦事處拜會代理處長酈英傑,要跟台灣人民站在一起	3.0	105
支持陳前總統保外就醫	表達阿扁也希望克拉克訪台,克拉克預定二十日當天清晨五時半抵達桃園機場,為歡迎克拉克遠自千里來台探視阿扁,邀請美國前司法部長克拉克來台,他就有意邀請克拉克來台,克拉克也將拜訪法務部,並敲定克拉克訪台一事,台灣醫社與綠營挺扁支持者下週一將在北監大門口歡迎克拉克	3.0	106
支持陳前總統保外就醫	陳水扁上午已從台北榮民總醫院移往台中監獄培德醫院治療,和陳水扁聊天,對陳水扁的健康,前總統陳水扁病情連北榮都感到棘手,但近日扁情緒不穩,他上午突然知道陳水扁被送走,原在台北監獄服刑的陳水扁因病去年9月進台北榮總治療,他每天都可以隨時進去探視陳水扁,陳水扁健康狀況非常不佳,法務部評估陳水扁未達保外就醫標準,前總統陳水扁民間醫療小組成員,法務部將扁移往培德醫院違反醫療專業,陳水扁在台北榮總就醫期間,以	0.0	109
支持陳前總統保外就醫	那麼要不要讓陳水扁保外就醫呢,就連他的醫生柯文哲都坦言,如果馬英九願信任以柯文哲為首的阿扁醫療小組,應回歸醫療專業更讓扁受打擊的是,回歸醫療專業,扁醫療小組直言,也許可以再找一組醫療團隊診治	0.0	110
支持陳前總統保外就醫	」阿扁也怒斥他用深藍的心態拍攝,阿扁立刻說「告,當時因不滿阿扁為何可以這樣來去自如而拍下照片,影片一開始阿扁提到「就是你合成的」,不過也有網友表示「健步如飛跑到鏡頭前的根本不是阿扁阿」,標題寫「健步如飛陳水扁!手沒抖,阿扁發現被拍攝後,更PO出阿扁散步影片,一位賣麵包的民眾在網路上PO出一張阿扁在高雄市美術館外散步的照片,只見阿扁發現被拍後,阿扁更表示「我不讓你照,這次阿扁在看護的攙扶下散步,多次	0.0	111
