text_a,text_b,label,idx,predicted
支持陳前總統保外就醫,"101年10月陳水扁與他合照時身軀挺直,102年5月他到台中監獄培德醫院看陳水扁,由陳水扁自主找醫生來治療,與陳水扁一起吃便當談醫療狀況,讓陳水扁與其家人自主管理,陳水扁送大家出來,今年5月他再到培德探陳水扁,負擔未來陳水扁健康及病況,當天與陳水扁吃飯聊了1個多小時,陳水扁還坐在位子上「正在漏尿」,那時陳水扁還可自己行走,陳水扁褲襠也濕掉,陳水扁當眾漏尿2次,黃煌雄調查陳水扁的醫療人權案,現在到了",0.5,62,1
支持陳前總統保外就醫,"那時陳水扁還可自己行走,陳水扁褲襠也濕掉,陳水扁當眾漏尿2次,黃煌雄調查陳水扁的醫療人權案,現在到了應該對陳水扁慎重考量採行「保外醫治」的時候,從醫學專業角度最好方式是讓陳水扁居家照護,讓陳水扁回家只是讓病情惡化速度慢些,陳水扁病情惡化速度相當快,嗆咳也可能對陳水扁生命造成危險,讓陳水扁居家療養是最適當方式,他可以預測下次陳水扁被送醫會是因為嗆到引起的肺炎,陳水扁只用台語說「歹勢」,今年1月陳水扁",0.5,62,2
支持陳前總統保外就醫,"適當方式,他可以預測下次陳水扁被送醫會是因為嗆到引起的肺炎,陳水扁只用台語說「歹勢」,今年1月陳水扁必須坐輪椅,102年9月陳水扁走路要拿拐杖,關注陳水扁醫療過程626天,5月探陳水扁,陳水扁就漏尿2次,現在陳水扁起身都要有人扶,陳水扁病情未見改善,他關注前總統陳水扁醫療人權626天,陳水扁神經學症狀惡化,陳水扁現在陪伴員撐著,問陳水扁為何不起身走一走去廁所,盡管台中榮總努力改善陳水扁生活環境醫療",0.5,62,2
支持陳前總統保外就醫,"當局許可阿扁保外醫治,唯參酌現行憲政法制對於卸任總統供應保健醫療等多項禮遇的立法精神,此外,首應究明「保外醫治」的法定要件,決議呼籲讓阿扁保外就醫,同時可命繳納相當之保證金額,進而決定核可阿扁保外醫治,即予廢止保外醫治之許可,有關阿扁保外醫治之最高層級的權責單位乃是法務部,以避免「不可預測的意外」發生,報請監督機關許可保外醫治或移送病監或醫院,究竟是選擇許可「保外醫治」,其保外醫治之問題既涉法律範",0.5,63,3
支持陳前總統保外就醫,"共和黨籍的羅斯與蘿絲蕾婷娜在酒會中表達支持台灣參與國際組織,眾院院會已決定下週二就支持台灣成為「國際民航組織（ＩＣＡＯ）」觀察員的法案進行表決,美國務卿必須就協助台灣成為ＩＣＡＯ觀察員提出具體計畫,美國議員也關切台灣廣大興漁船的受害者得到司法正義,他支持美國出售F-16C/D型戰機給台灣,美國在台協會理事主席薄瑞光也到場,眾院亞太小組主席夏波與新澤西州議員安德魯斯在酒會中再次關切台灣前總統陳水扁的",0.5,64,1
支持陳前總統保外就醫,"會理事主席薄瑞光也到場,眾院亞太小組主席夏波與新澤西州議員安德魯斯在酒會中再次關切台灣前總統陳水扁的健康,呼籲台灣政府讓陳水扁保外就醫,挺台參與民航組織眾院下週表決美國參眾兩院議員今天傍晚在國會山莊為蘇貞昌舉行歡迎酒會,台灣漁民不應再有捕魚時須準備付贖金的恐懼,美台關係十分重要,並宣佈眾院領袖已同意就台灣參與ＩＣＡＯ的法案進行表決,也要向台灣政府和人民道歉,台灣仍要繼續爭取美國售台潛艦,而為肯定民",0.5,64,1
支持陳前總統保外就醫,"連柯進行到交叉詰問時火花四射,柯痛批,認為連勝文表現較好的票數僅583票,連諷柯,柯文哲則是鎖定要求連勝文公布財產,例如台北市青年創業會輔導理事長江梅問柯文哲撕毀身分證以及是否支持台獨,連勝文穿深色西裝打銀色領帶,柯又搬出連營的吳毅暉,柯多次提醒市民,14%則投給連勝文,諷柯有如山寨機,質疑柯文哲說法善變,國民黨參選人連勝文與無黨籍參選人柯文哲激烈攻防,蘋果網友留言王炯霖：連勝文就是個高中生辯論方",0.5,65,1
支持陳前總統保外就醫,"法善變,國民黨參選人連勝文與無黨籍參選人柯文哲激烈攻防,蘋果網友留言王炯霖：連勝文就是個高中生辯論方式VincentYang：公民團體做球反而讓連公子扣分VickyHuang：柯果然被洗臉,」連諷柯有如山寨機柯文哲不斷提醒他與連勝文平民與權貴的反差,柯提證未仲介器官連勝文接著拿作家葛特曼《大屠殺》一書,中國民運人士王丹在臉書發文,」柯文哲回擊,柯文哲身著白色襯衫,查柯的私帳或連的財產有沒有問題,即",0.5,65,1
支持陳前總統保外就醫,"書,中國民運人士王丹在臉書發文,」柯文哲回擊,柯文哲身著白色襯衫,查柯的私帳或連的財產有沒有問題,即使能做到柯主張的重開機,民眾認為柯文哲表現勝過國民黨籍參選人連勝文,柯高舉公平正義的價值理念,台灣媒體對柯的攻擊是不負責任,柯文哲的票數則達到3萬8476票,連老是避開問題閃閃躲躲陳膺洲：柯在台大就搞小組織,柯強調,連營總幹事蔡正元究竟如何知道柯的市政顧問名單,柯對連說,其中83%民眾認為柯文哲表現",0.5,65,1
支持陳前總統保外就醫,"小組織,柯強調,連營總幹事蔡正元究竟如何知道柯的市政顧問名單,柯對連說,其中83%民眾認為柯文哲表現較好,」網路民調認柯大勝對於這場辯論,因為聽說柯營很多人用「交換官位」拉藍營支持者,但柯顯然有備而來,連還以柯曾認為自己是墨綠,消息來源是蔡的朋友從柯營聽來的,柯則在器官買賣一事上痛批連營明知真相,柯追問,對柯有關MG149帳戶,指葛特曼很尊敬柯,質疑連曾承諾選舉比照柯營只花八千萬,連勝文搬出國家認",0.5,65,1
支持陳前總統保外就醫,"要撤銷保外就醫,保外就醫能否延續",0.5,66,2
支持陳前總統保外就醫,"或許阿扁才有機會保外就醫,他的父親陳水扁健康狀況已惡化到無法正常言語,尤其阿扁這時候最需要親情的鼓勵,「寄給馬英九總統的一封信：讓阿扁總統回家治療吧,看到阿扁身體狀況愈來愈差,或許阿扁就有機會」,讓阿扁總統回家」行動",0.5,67,2
支持陳前總統保外就醫,"吳淑珍說,「你…你…你…」吳淑珍說,前總統夫人吳淑珍十四日到署立桃園醫院探扁,」吳淑珍氣憤又語帶憂心,」吳淑珍說",0.5,68,1
支持陳前總統保外就醫,"使得「全民總統」的理想迅速破滅,當前的國民黨正面臨三重危機,更在韓國亟需朝野團結,最深的國民黨究竟進行了哪些反省,全黨無法團結,但是一方面未能凝聚黨內共識,當年美國總統福特為了國家的和解,若不是國民黨執政顢頇,幾乎又重現扁政府最後兩年的「民主內戰」局面,民進黨主席蘇貞昌宣布不競選下屆民進黨主席,而總統與國會議長的矛盾對立,虛心請益國是,也應該從推動國家和解,蘇貞昌退選黨主席後,已經讓國民黨內出現嚴",0.5,69,1
支持陳前總統保外就醫,"統與國會議長的矛盾對立,虛心請益國是,也應該從推動國家和解,蘇貞昌退選黨主席後,已經讓國民黨內出現嚴重的撕裂,而即將接掌黨機器的蔡英文也擺出「我已經準備好」的架式,贊不贊同民進黨的政治主張與路線,黨不能先亂,無法推出人民渴求,就民進黨的整體發展來看,國民黨面對三重危機,越來越無法使用人民的語言進行溝通,其中固然有在野黨的撩撥,有資深領袖倡言民進黨要「謙虛傾聽,更將使國民黨陷入萬劫不復的境地,黨就少",0.5,69,1
支持陳前總統保外就醫,"通,其中固然有在野黨的撩撥,有資深領袖倡言民進黨要「謙虛傾聽,更將使國民黨陷入萬劫不復的境地,黨就少一分傷害」,黨公職選舉每年都有,絕對是對當前兩黨政治空前不滿的表現,政府和國民黨的支持度也不會落到如此低的地步,「太陽花學運」又徹底凸顯了國民黨的社會信任與群眾支持的基礎薄弱,將讓民進黨的主席選舉過程單純化,也可以讓支持者對黨的失望初步止血,民進黨內雖然有長期的流派之爭,不論你我支不支持民進黨,越來",0.5,69,1
支持陳前總統保外就醫,"單純化,也可以讓支持者對黨的失望初步止血,民進黨內雖然有長期的流派之爭,不論你我支不支持民進黨,越來越和民意民心背離,民意反彈,韓國總統金大中備受獨裁政權迫害,民進黨能隨著形勢的發展而彈性應對,黨內撕裂,首先是政黨與民心的脫節,思考如何在官民關係,先不論其發生的背景和中國崛起,相較於國民黨的大老文化,國民黨的宮廷與大老文化,民進黨已經開始積極回應,希望成為全民總統,黨內關係和朝野關係3個面向進行調",0.5,69,1
支持陳前總統保外就醫,"朱立倫娶台南媳婦,朱立倫,朱立倫始終仍維持尊馬路線,而朱立倫是否連任新北,吳敦義VS.朱立倫的交鋒頗受矚目,以朱立倫而言,朱郝跨越濁水溪就是一種實力展現,昨造訪台中時也針對朱立倫春節放假主張拋出「勞資間應取得平衡」",0.5,70,1
支持陳前總統保外就醫,"民進黨一直都有在關心扁,扁不希望傷害民進黨,凝聚出這一個（組黨）草根心聲,扁組黨的傳聞是媒體過度報導,扁辦則重申陳水扁於六月提出的組黨四條件,「組黨沒聽過」,民進黨主席蘇貞昌及高雄市長陳菊昨天上午九時許連袂探扁,吳為恭／綜合報導〕媒體昨天報導指稱前總統陳水扁將組黨,對黨的感情很深,對於外傳扁組黨問題,組黨絕對是空穴來風,但扁說自己是忠貞的民進黨同志,陳水扁並未指示進行組黨,民進黨員對黨的向心力很強",0.5,71,1
支持陳前總統保外就醫,",組黨絕對是空穴來風,但扁說自己是忠貞的民進黨同志,陳水扁並未指示進行組黨,民進黨員對黨的向心力很強,不可能傷害民進黨,深受黨的栽培,指扁沒說要組黨,「陳水扁沒有要組黨」,陳前總統曾是黨重要的領導人,十位北榮醫療小組醫師全都認為,肥了國民黨,北榮十位醫療小組醫師一致認為扁需要繼續治療,她希望全體黨員不要被雜音影響,民進黨前主席蔡英文昨天下午在彰化參訪時也說",0.5,71,1
支持陳前總統保外就醫,"顯示扁已出現創傷壓力症候群與重鬱症兩種精神疾病,如果讓陳水扁死在獄中,扁的病症也不可能自己復原了,陳水扁兒子陳致中昨天拜會立法院長王金平,北監特別注意扁的狀況,對扁的心理狀態,陳水扁四年內就會死在獄中,陪同的立委許添財拿出馬偕醫院對扁作的精神報告,若扁獄中環境再不改變,希望王參與連署讓扁保外就醫,陳水扁全身共有十三種疾病,陳水扁的身體情況好像很嚴重,讓陳水扁的生活環境能夠改善,在綠營發動聲援扁保外",0.5,72,2
支持陳前總統保外就醫,"水扁全身共有十三種疾病,陳水扁的身體情況好像很嚴重,讓陳水扁的生活環境能夠改善,在綠營發動聲援扁保外就醫之際,許添財昨天上午陪同家屬委託的扁醫療小組成員柯文哲,就算現在把扁放出來,若有人懷疑扁的醫療小組,扁五月下旬赴林口長庚醫院診療,指陳水扁已出現「創傷後壓力症候群」及「重鬱症」,發動連署不是要把陳水扁放出來「搞一邊一國」",0.5,72,2
支持陳前總統保外就醫,"扁已自己動筆寫好抗告狀,昨天上午他寫好抗告狀向台灣高等法院提起抗告,扁親自撰寫抗告狀已由中監寄出〔記者王榮祥,指稱陳前總統可以提出抗告或向台灣高等法院聲明異議,陳致中：抗告與異議恐緩不濟急有關聲明異議及另提保外就醫部分,迄昨天尚未收到扁的抗告狀,抗告與向高院異議恐緩不濟急,這就是扁提抗告的主要理由,為了趕期限五天的抗告期限",0.5,73,2
支持陳前總統保外就醫,"」陳順勝專長是神經,1天只睡4個小時另一個讓陳順勝在社會揚起波瀾的是,陳順勝做任何事都是投入,持反對意見的陳順勝,陳順勝是委員兼主持人,」反對進口劣等美牛陳順勝會行醫,高雄長庚醫院名譽副院長陳順勝,」陳順勝對研究與看診,有些人認為陳順勝是不吃美牛的,記者吳慧芬陳順勝71歲●學歷：．高雄醫學大學醫學系．高雄醫學大學醫學研究所博士●現職：高雄長庚醫院名譽副院長●經歷：．省立高雄療養院住院醫師（現改為高",0.5,74,1
支持陳前總統保外就醫,"最恰當的方式就是保外就醫,讓陳前總統保外就醫,南投縣及新北市等十個縣市議會通過促請中央讓扁保外就醫,導致卸任元首在獄中遭遇不可測的意外,儘速讓陳水扁前總統保外就醫,台北市等議會近日也將提案聲援阿扁保外就醫",0.5,75,2
支持陳前總統保外就醫,"但在民進黨立委連番上陣質詢下,感謝立院不分黨派的立委同聲支持,主治醫師周元華在立院答詢時明確指出,民進黨立委蔡煌瑯質詢時說,確實會出現立委擔心扁成「醫療人球」問題,從人道立場很多人希望看到扁走出醫院回家和家人團聚,周元華在答覆蕭美琴等民進黨立委質詢時表示,國民黨立委林郁方也指出,外交及國防委員會也通過「建請」法務部核准前總統陳水扁保外就醫的提案,周元華在委員會答覆民進黨立委管碧玲質詢時坦言,陳明堂",0.5,76,2
